Nom,Categorie,CID,Formule,Masse_molaire,LogP,HBD,HBA,TPSA,SMILES,Source_structure,Source_toxicologie,Plante,Partie_utilisee,Statut_donnees,RDKit_Masse_molaire,RDKit_LogP,RDKit_HBD,RDKit_HBA,RDKit_TPSA,Atomes_lourds,Anneaux,Liaisons_rotatables,LD50_mg_kg,LogLD50,Toxicite,Risque,RKdit_masse_molaire
CID_11094532,Industrial,11094532,CH4O,34.050,-0.5,1,1,20.2,[3H]CO,PubChem,,,,Structure_PubChem,34.05,-0.3915,1,1,20.23,2,0,0,,,,,34.05
CID_11126172,Industrial,11126172,C3H6O,60.07,-0.1,0,1,17.1,C[14C](=O)C,PubChem,,,,Structure_PubChem,60.0722,0.5953,0,1,17.07,4,0,0,,,,,60.0722
CID_11130460,Industrial,11130460,C14H16Sn,302.99,,0,0,0.0,C[Sn](C)(C1=CC=CC=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,302.993,2.5092,0,0,0.0,15,2,2,,,,,302.993
CID_11205710,Industrial,11205710,CH4O,33.035,-0.5,1,1,20.2,[13CH3]O,PubChem,,,,Structure_PubChem,33.0344,-0.3915,1,1,20.23,2,0,0,,,,,33.0344
CID_11206621,Industrial,11206621,C14H12O2,212.24,3.5,2,2,40.5,C1=CC=C(C(=C1)/C=C/C2=CC=CC=C2O)O,PubChem,,,,Structure_PubChem,212.248,3.2682,2,2,40.46,16,2,2,,,,,212.248
CID_11213424,Industrial,11213424,C6H4FSe,174.06,,0,1,0.0,C1=CC(=CC=C1F)[Se],PubChem,,,,Structure_PubChem,174.056,0.6195,0,0,0.0,8,1,0,,,,,174.056
CID_11266523,Industrial,11266523,C21H30O,298.5,7.6,1,1,20.2,C=CC/C=C\C/C=C\CCCCCCCC1=CC(=CC=C1)O,PubChem,,,,Structure_PubChem,298.47,6.3539,1,1,20.23,22,1,12,,,,,298.47
CID_11309472,Industrial,11309472,C6H6,84.068,2.1,0,0,0.0,[13CH]1=[13CH][13CH]=[13CH][13CH]=[13CH]1,PubChem,,,,Structure_PubChem,84.0681,1.6866,0,0,0.0,6,1,0,,,,,84.0681
CID_11332416,Industrial,11332416,C6H6,83.14,2.1,0,0,0.0,[2H]C1=CC(=C(C(=C1[2H])[2H])[2H])[2H],PubChem,,,,Structure_PubChem,83.1445,1.6866,0,0,0.0,6,1,0,,,,,83.1445
CID_11349817,Industrial,11349817,C25H26O4,390.5,6.3,2,4,66.8,CC(=CCC1=CC2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)CC=C(C)C)C,PubChem,,,,Structure_PubChem,390.479,5.8886,2,4,70.67,29,3,5,,,,,390.479
CID_11424093,Industrial,11424093,C6H5ClO3S,192.62,1.5,1,3,62.8,C1=CC(=CC=C1O)S(=O)(=O)Cl,PubChem,,,,Structure_PubChem,192.623,1.3197,1,3,54.37,11,1,1,,,,,192.623
CID_11426472,Industrial,11426472,C7H6BrI,296.93,3.4,0,0,0.0,C1=CC=C(C(=C1)CBr)I,PubChem,,,,Structure_PubChem,296.933,3.1861,0,0,0.0,9,1,1,,,,,296.933
CID_11434908,Industrial,11434908,C3H6O,61.057,-0.1,0,1,17.1,[13CH3][13C](=O)[13CH3],PubChem,,,,Structure_PubChem,61.0571,0.5953,0,1,17.07,4,0,0,,,,,61.0571
CID_11572816,Industrial,11572816,C7H4F3IO,288.01,3.1,1,4,20.2,C1=CC(=C(C=C1C(F)(F)F)I)O,PubChem,,,,Structure_PubChem,288.006,3.0156,1,1,20.23,12,1,0,,,,,288.006
CID_11587026,Industrial,11587026,C18H16O2,264.3,4.8,2,2,40.5,C1=CC(=CC=C1/C=C/C=C/C=C/C2=CC=C(C=C2)O)O,PubChem,,,,Structure_PubChem,264.324,4.3806,2,2,40.46,20,2,4,,,,,264.324
CID_11636788,Industrial,11636788,C3H6O,60.08,-0.1,0,1,17.1,CC(=[18O])C,PubChem,,,,Structure_PubChem,60.0802,0.5953,0,1,17.07,4,0,0,,,,,60.0802
CID_11644907,Industrial,11644907,C15H10O6,286.24,0,3,6,104.0,C1=CC(C=CC1=O)(C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,PubChem,,,,Structure_PubChem,286.239,1.0869,3,6,107.97,21,3,1,,,,,286.239
CID_11658299,Industrial,11658299,C9H8O,132.16,2.2,1,1,20.2,C#CCC1=CC=CC=C1O,PubChem,,,,Structure_PubChem,132.162,1.5679,1,1,20.23,10,1,1,,,,,132.162
CID_11750116,Industrial,11750116,C25H26O5,406.5,5.9,2,5,83.8,CCC(C)C(=O)C1=C(C(=C(C2=C1OC(=O)C=C2C3=CC=CC=C3)O)CC=C(C)C)O,PubChem,,,,Structure_PubChem,406.478,5.6087,2,5,87.74,30,3,6,,,,,406.478
CID_11760302,Industrial,11760302,C6H2F2I2,365.89,3.4,0,2,0.0,C1=CC(=C(C(=C1I)F)F)I,PubChem,,,,Structure_PubChem,365.886,3.174,0,0,0.0,10,1,0,,,,,365.886
CID_11788253,Industrial,11788253,CH4O,37.059,-0.5,1,1,20.2,[2H][13C]([2H])([2H])O[2H],PubChem,,,,Structure_PubChem,37.0588,-0.3915,1,1,20.23,2,0,0,,,,,37.0588
CID_11789364,Industrial,11789364,C6H5KS,148.27,,0,1,1.0,C1=CC=C(C=C1)[S-].[K+],PubChem,,,,Structure_PubChem,148.271,-1.4036,0,1,0.0,8,1,0,,,,,148.271
CID_11815295,Industrial,11815295,C6H5LiO,100.1,,0,1,23.1,[Li+].C1=CC=C(C=C1)[O-],PubChem,,,,Structure_PubChem,100.046,-2.2358,0,1,23.06,8,1,0,,,,,100.046
CID_11815823,Industrial,11815823,C7H8,97.17,2.7,0,0,0.0,[2H]C1=C(C(=C(C(=C1[2H])[2H])C)[2H])[2H],PubChem,,,,Structure_PubChem,97.1715,1.995,0,0,0.0,7,1,0,,,,,97.1715
CID_11820250,Industrial,11820250,C14H20O,204.31,5,1,1,20.2,CCC/C=C/CCCC1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,204.313,4.0712,1,1,20.23,15,1,6,,,,,204.313
CID_12197630,Industrial,12197630,C4H6O2,92.13,-1.3,0,2,34.1,[2H]C([2H])([2H])C(=O)C(=O)C([2H])([2H])[2H],PubChem,,,,Structure_PubChem,92.1266,0.1644,0,2,34.14,6,0,1,,,,,92.1266
CID_12200356,Industrial,12200356,C4H8O,73.11,0.3,0,1,17.1,[2H]C(C)C(=O)C,PubChem,,,,Structure_PubChem,73.1131,0.9854,0,1,17.07,5,0,1,,,,,73.1131
CID_12200359,Industrial,12200359,C4H8O,75.12,0.3,0,1,17.1,[2H]C([2H])([2H])CC(=O)C,PubChem,,,,Structure_PubChem,75.1253,0.9854,0,1,17.07,5,0,1,,,,,75.1253
CID_12200360,Industrial,12200360,C4H8O,73.11,0.3,0,1,17.1,[2H]CC(=O)CC,PubChem,,,,Structure_PubChem,73.1131,0.9854,0,1,17.07,5,0,1,,,,,73.1131
CID_12201030,Industrial,12201030,C3H8O,62.11,0.3,1,1,20.2,[2H]C([2H])(C)CO,PubChem,,,,Structure_PubChem,62.1082,0.3887,1,1,20.23,4,0,1,,,,,62.1082
CID_12201031,Industrial,12201031,C3H8O,62.09,0.3,1,1,20.2,CC[14CH2]O,PubChem,,,,Structure_PubChem,62.0882,0.3887,1,1,20.23,4,0,1,,,,,62.0882
CID_12201032,Industrial,12201032,C3H8O,67.14,0.3,1,1,20.2,[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])O,PubChem,,,,Structure_PubChem,67.1387,0.3887,1,1,20.23,4,0,1,,,,,67.1387
CID_12201035,Industrial,12201035,C3H8O,62.11,0.3,1,1,20.2,[2H]C(C)C([2H])O,PubChem,,,,Structure_PubChem,62.1082,0.3887,1,1,20.23,4,0,1,,,,,62.1082
CID_12201037,Industrial,12201037,C3H8O,61.10,0.3,1,1,20.2,[2H]C(CC)O,PubChem,,,,Structure_PubChem,61.1021,0.3887,1,1,20.23,4,0,1,,,,,61.1021
CID_12201038,Industrial,12201038,C3H8O,62.11,0.3,1,1,20.2,[2H]C([2H])(CC)O,PubChem,,,,Structure_PubChem,62.1082,0.3887,1,1,20.23,4,0,1,,,,,62.1082
CID_12201039,Industrial,12201039,C3H8O,61.09,0.3,1,1,20.2,CC[13CH2]O,PubChem,,,,Structure_PubChem,61.0884,0.3887,1,1,20.23,4,0,1,,,,,61.0884
CID_12201040,Industrial,12201040,C3H8O,63.11,0.3,1,1,20.2,[2H]C([2H])([2H])CCO,PubChem,,,,Structure_PubChem,63.1143,0.3887,1,1,20.23,4,0,1,,,,,63.1143
CID_12201043,Industrial,12201043,C3H8O,61.10,0.3,1,1,20.2,[2H]OCCC,PubChem,,,,Structure_PubChem,61.1021,0.3887,1,1,20.23,4,0,2,,,,,61.1021
CID_12201670,Industrial,12201670,CH4O,33.048,-0.5,1,1,20.2,[2H]CO,PubChem,,,,Structure_PubChem,33.0481,-0.3915,1,1,20.23,2,0,0,,,,,33.0481
CID_12201671,Industrial,12201671,CH4O,34.050,-0.5,1,1,20.2,[3H]OC,PubChem,,,,Structure_PubChem,34.05,-0.3915,1,1,20.23,2,0,0,,,,,34.05
CID_12201672,Industrial,12201672,CH4O,34.042,-0.5,1,1,20.2,C[18OH],PubChem,,,,Structure_PubChem,34.0422,-0.3915,1,1,20.23,2,0,0,,,,,34.0422
CID_12201679,Industrial,12201679,C2H6O,48.08,-0.1,1,1,20.2,[2H]C(C)O[2H],PubChem,,,,Structure_PubChem,48.0812,-0.0014,1,1,20.23,3,0,1,,,,,48.0812
CID_12201681,Industrial,12201681,C2H6O,48.08,-0.1,1,1,20.2,[3H]C(C)O,PubChem,,,,Structure_PubChem,48.077,-0.0014,1,1,20.23,3,0,0,,,,,48.077
CID_12201684,Industrial,12201684,C2H6O,47.061,-0.1,1,1,20.2,C[13CH2]O,PubChem,,,,Structure_PubChem,47.0614,-0.0014,1,1,20.23,3,0,0,,,,,47.0614
CID_12201685,Industrial,12201685,C2H6O,48.08,-0.1,1,1,20.2,[3H]OCC,PubChem,,,,Structure_PubChem,48.077,-0.0014,1,1,20.23,3,0,1,,,,,48.077
CID_12201686,Industrial,12201686,C2H6O,48.08,-0.1,1,1,20.2,[2H]CC([2H])O,PubChem,,,,Structure_PubChem,48.0812,-0.0014,1,1,20.23,3,0,0,,,,,48.0812
CID_12201687,Industrial,12201687,C2H6O,47.07,-0.1,1,1,20.2,[2H]C(C)O,PubChem,,,,Structure_PubChem,47.0751,-0.0014,1,1,20.23,3,0,0,,,,,47.0751
CID_12201690,Industrial,12201690,C2H6O,48.08,-0.1,1,1,20.2,[2H]C([2H])CO,PubChem,,,,Structure_PubChem,48.0812,-0.0014,1,1,20.23,3,0,0,,,,,48.0812
CID_12201693,Industrial,12201693,C2H6O,51.10,-0.1,1,1,20.2,[2H]C([2H])([2H])C([2H])([2H])O,PubChem,,,,Structure_PubChem,51.0995,-0.0014,1,1,20.23,3,0,0,,,,,51.0995
CID_12201694,Industrial,12201694,C2H6O,48.054,-0.1,1,1,20.2,[13CH3][13CH2]O,PubChem,,,,Structure_PubChem,48.0537,-0.0014,1,1,20.23,3,0,0,,,,,48.0537
CID_12201695,Industrial,12201695,C2H6O,47.061,-0.1,1,1,20.2,[13CH3]CO,PubChem,,,,Structure_PubChem,47.0614,-0.0014,1,1,20.23,3,0,0,,,,,47.0614
CID_12201698,Industrial,12201698,C2H6O,50.09,-0.1,1,1,20.2,[2H]C([2H])([2H])CO[2H],PubChem,,,,Structure_PubChem,50.0934,-0.0014,1,1,20.23,3,0,1,,,,,50.0934
CID_12204136,Industrial,12204136,C6H5Br,158.01,3,0,0,0.0,[2H]C1=CC=C(C=C1)Br,PubChem,,,,Structure_PubChem,158.0161,2.4491,0,0,0.0,7,1,0,,,,,158.0161
CID_12205409,Industrial,12205409,C6H6O,95.12,1.5,1,1,20.2,[2H]OC1=CC=CC=C1,PubChem,,,,Structure_PubChem,95.1191,1.3922,1,1,20.23,7,1,1,,,,,95.1191
CID_12205416,Industrial,12205416,C6H6O,95.10,1.5,1,1,20.2,C1=CC=[13C](C=C1)O,PubChem,,,,Structure_PubChem,95.1054,1.3922,1,1,20.23,7,1,0,,,,,95.1054
CID_12205419,Industrial,12205419,C6H6O,99.14,1.5,1,1,20.2,[2H]C1=C(C(=C(C(=C1[2H])[2H])O)[2H])[2H],PubChem,,,,Structure_PubChem,99.1435,1.3922,1,1,20.23,7,1,0,,,,,99.1435
CID_12292573,Industrial,12292573,C9H10O2,150.17,1.3,2,2,40.5,C1=CC=C(C(=C1)/C=C/CO)O,PubChem,,,,Structure_PubChem,150.177,1.3977,2,2,40.46,11,1,2,,,,,150.177
CID_12294034,Industrial,12294034,C9H5F7O,262.12,3.8,1,8,20.2,C1=CC(=CC=C1C(C(C(F)(F)F)(F)F)(F)F)O,PubChem,,,,Structure_PubChem,262.124,3.6816,1,1,20.23,17,1,2,,,,,262.124
CID_12306720,Industrial,12306720,C24H30O7,430.5,7.7,4,7,124.0,CCCCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCCCC,PubChem,,,,Structure_PubChem,430.497,5.1862,4,6,124.29,31,2,11,,,,,430.497
CID_12321377,Industrial,12321377,C14H22O,206.32,5.6,1,1,20.2,CCCCCCCCC1=CC(=CC=C1)O,PubChem,,,,Structure_PubChem,206.329,4.2952,1,1,20.23,15,1,7,,,,,206.329
CID_12399551,Industrial,12399551,C12H12Si,186.32,,0,0,0.0,[2H][Si]([2H])(C1=CC=CC=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,186.3262,0.8062,0,0,0.0,13,2,2,,,,,186.3262
CID_12410949,Industrial,12410949,C10H14O,150.22,3.2,1,1,20.2,CC(C)CC1=CC(=CC=C1)O,PubChem,,,,Structure_PubChem,150.221,2.5907,1,1,20.23,11,1,2,,,,,150.221
CID_12441264,Industrial,12441264,C3H5O-,57.07,0.6,0,2,17.1,CC[C-]=O,PubChem,,,,Structure_PubChem,57.072,0.5061,0,1,17.07,4,0,1,,,,,57.072
CID_12461034,Industrial,12461034,C3H7O,59.09,0.3,1,1,20.2,CC([CH2])O,PubChem,,,,Structure_PubChem,59.088,0.2013,1,1,20.23,4,0,0,,,,,59.088
CID_12482992,Industrial,12482992,C6H7OP,126.09,1.1,1,1,20.2,C1=CC=C(C(=C1)O)P,PubChem,,,,Structure_PubChem,126.095,0.8926,1,1,20.23,8,1,0,,,,,126.095
CID_12518138,Industrial,12518138,C2H5FO,66.07,-0.8,1,2,20.2,[2H]C([2H])(CF)O,PubChem,,,,Structure_PubChem,66.0712,-0.0518,1,1,20.23,4,0,1,,,,,66.0712
CID_12543517,Industrial,12543517,C3H7O,59.09,0.3,1,1,20.2,CC[CH]O,PubChem,,,,Structure_PubChem,59.088,0.9307,1,1,20.23,4,0,1,,,,,59.088
CID_12543519,Industrial,12543519,C3H7O+,59.09,-0.1,1,0,1.0,CC(=[OH+])C,PubChem,,,,Structure_PubChem,59.088,0.5711,0,0,21.4,4,0,0,,,,,59.088
CID_12582127,Industrial,12582127,C14H16OSi,228.36,,1,1,20.2,C[Si](C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,PubChem,,,,Structure_PubChem,228.367,2.2148,1,1,20.23,16,2,2,,,,,228.367
CID_12589036,Industrial,12589036,C4H7O,71.10,0.3,0,1,17.1,CC(=O)C[CH2],PubChem,,,,Structure_PubChem,71.099,0.7996,0,1,17.07,5,0,1,,,,,71.099
CID_12640471,Industrial,12640471,C6H5F2O2P,178.07,2.3,0,4,26.3,C1=CC=C(C=C1)OP(=O)(F)F,PubChem,,,,Structure_PubChem,178.074,3.1125,0,2,26.3,11,1,2,,,,,178.074
CID_12658778,Industrial,12658778,C6H5FO2,128.10,0.6,2,3,40.5,C1=C(C=C(C=C1O)F)O,PubChem,,,,Structure_PubChem,128.102,1.2369,2,2,40.46,9,1,0,,,,,128.102
CID_12660727,Industrial,12660727,CH5O+,33.050,-0.5,1,0,1.0,C[OH2+],PubChem,,,,Structure_PubChem,33.05,-0.6592,0,0,22.9,2,0,0,,,,,33.05
CID_12666459,Industrial,12666459,C12H10BiCl,398.64,,0,0,0.0,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)Cl,PubChem,,,,Structure_PubChem,398.645,2.0311,0,0,0.0,14,2,2,,,,,398.645
CID_12812205,Industrial,12812205,CH4O,34.054,-0.5,1,1,20.2,[2H]C([2H])O,PubChem,,,,Structure_PubChem,34.0542,-0.3915,1,1,20.23,2,0,0,,,,,34.0542
CID_12871006,Industrial,12871006,C12H10PSe+,264.15,,0,0,0.0,C1=CC=C(C=C1)[P+](=[Se])C2=CC=CC=C2,PubChem,,,,Structure_PubChem,264.146,2.2028,0,0,0.0,14,2,2,,,,,264.146
CID_12934390,Industrial,12934390,C11H8O4,204.18,1.5,1,4,63.6,CC1=CC(=O)OC2=C1C=CC(=C2C=O)O,PubChem,,,,Structure_PubChem,204.181,1.6195,1,4,67.51,15,2,1,,,,,204.181
CID_12969351,Industrial,12969351,C3H8O,63.11,0.3,1,1,20.2,[2H]C(C)C([2H])([2H])O,PubChem,,,,Structure_PubChem,63.1143,0.3887,1,1,20.23,4,0,1,,,,,63.1143
CID_12998934,Industrial,12998934,C8H8,106.16,2.9,0,0,0.0,[2H]C(=CC1=CC=CC=C1)[2H],PubChem,,,,Structure_PubChem,106.1642,2.3296,0,0,0.0,8,1,1,,,,,106.1642
CID_12998939,Industrial,12998939,C8H8,105.15,2.9,0,0,0.0,[2H]C(=C)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,105.1581,2.3296,0,0,0.0,8,1,1,,,,,105.1581
CID_12998940,Industrial,12998940,C8H8,109.18,2.9,0,0,0.0,[2H]C1=C(C(=C(C(=C1[2H])[2H])C=C)[2H])[2H],PubChem,,,,Structure_PubChem,109.1825,2.3296,0,0,0.0,8,1,1,,,,,109.1825
CID_13001278,Industrial,13001278,C3H6O,61.10,-0.1,0,1,17.1,[2H]C([2H])([2H])C(=O)C,PubChem,,,,Structure_PubChem,61.0983,0.5953,0,1,17.07,4,0,0,,,,,61.0983
CID_13001281,Industrial,13001281,C3H6O,60.065,-0.1,0,1,17.1,[13CH3]C(=O)[13CH3],PubChem,,,,Structure_PubChem,60.0647,0.5953,0,1,17.07,4,0,0,,,,,60.0647
CID_13005248,Industrial,13005248,C6H14OSn,220.88,,0,1,17.1,CC(=O)C[Sn](C)(C)C,PubChem,,,,Structure_PubChem,220.888,1.9136,0,1,17.07,8,0,2,,,,,220.888
CID_13013009,Industrial,13013009,C10H12O3,180.20,3.7,1,3,46.5,CCOC(=O)C1=C(C=C(C=C1)C)O,PubChem,,,,Structure_PubChem,180.203,1.8773,1,3,46.53,13,1,2,,,,,180.203
CID_13124174,Industrial,13124174,C3H8AsO,135.02,,1,1,20.2,C[As]CCO,PubChem,,,,Structure_PubChem,135.018,0.1493,1,1,20.23,5,0,2,,,,,135.018
CID_13235410,Industrial,13235410,C10H8O3,176.17,2,1,3,46.5,CC1=CC2=C(C=C(C=C2)O)OC1=O,PubChem,,,,Structure_PubChem,176.171,1.807,1,3,50.44,13,2,0,,,,,176.171
CID_13580884,Industrial,13580884,C4H7GeO,143.73,,0,1,17.1,CC(=O)CC[Ge],PubChem,,,,Structure_PubChem,143.709,0.5523,0,1,17.07,6,0,2,,,,,143.709
CID_13721360,Industrial,13721360,C6H5IS,236.08,3.4,1,1,1.0,C1=CC(=CC(=C1)I)S,PubChem,,,,Structure_PubChem,236.077,2.5799,1,1,0.0,8,1,0,,,,,236.077
CID_13740150,Industrial,13740150,C7H7BrO,187.03,1.9,1,1,20.2,C1=CC(=CC(=C1)O)CBr,PubChem,,,,Structure_PubChem,187.036,2.2871,1,1,20.23,9,1,1,,,,,187.036
CID_13976585,Industrial,13976585,C3H4OSe,135.03,,0,1,17.1,CC(=O)C=[Se],PubChem,,,,Structure_PubChem,135.024,-0.4539,0,1,17.07,5,0,1,,,,,135.024
CID_14004325,Industrial,14004325,C2H7O+,47.08,0.1,1,0,1.0,C[OH+]C,PubChem,,,,Structure_PubChem,47.077,-0.226,0,0,12.8,3,0,0,,,,,47.077
CID_14034812,Industrial,14034812,C19H20O6,344.4,3.8,1,6,74.2,COC1=CC(=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O)OC,PubChem,,,,Structure_PubChem,344.363,3.3227,1,6,74.22,25,2,7,,,,,344.363
CID_14292285,Industrial,14292285,C4H7O,71.10,0.3,0,1,17.1,C[CH]C(=O)C,PubChem,,,,Structure_PubChem,71.099,0.7996,0,1,17.07,5,0,1,,,,,71.099
CID_14699146,Industrial,14699146,C8H9ClSe,219.58,,0,0,0.0,C1=CC=C(C=C1)[Se]CCCl,PubChem,,,,Structure_PubChem,219.573,1.6732,0,0,0.0,10,1,3,,,,,219.573
CID_15064466,Industrial,15064466,C2H6OSe,125.04,,1,1,20.2,C(C[SeH])O,PubChem,,,,Structure_PubChem,125.029,-0.7022,1,1,20.23,4,0,1,,,,,125.029
CID_15089720,Industrial,15089720,C3H8OSe,139.07,,1,1,20.2,C[Se]CCO,PubChem,,,,Structure_PubChem,139.056,0.1493,1,1,20.23,5,0,2,,,,,139.056
CID_15505783,Industrial,15505783,C6H4I2O,345.90,2.9,1,1,20.2,C1=C(C=C(C=C1I)I)O,PubChem,,,,Structure_PubChem,345.905,2.6014,1,1,20.23,9,1,0,,,,,345.905
CID_15579745,Industrial,15579745,C6H6OSe,173.08,,1,1,20.2,C1=CC=C(C=C1)[Se]O,PubChem,,,,Structure_PubChem,173.073,-0.0766,1,1,20.23,8,1,1,,,,,173.073
CID_15655139,Industrial,15655139,C3H7O-,59.09,0.3,1,2,20.2,CC[CH-]O,PubChem,,,,Structure_PubChem,59.088,0.9307,1,1,20.23,4,0,1,,,,,59.088
CID_15691179,Industrial,15691179,CH4AgO,139.910,,1,1,20.2,CO.[Ag],PubChem,,,,Structure_PubChem,139.91,-0.394,1,1,20.23,3,0,0,,,,,139.91
CID_15714852,Industrial,15714852,C2H6O,50.09,-0.1,1,1,20.2,[2H]C([2H])C([2H])([2H])O,PubChem,,,,Structure_PubChem,50.0934,-0.0014,1,1,20.23,3,0,0,,,,,50.0934
CID_15878909,Industrial,15878909,C6H5O3PZn,221.5,,0,3,63.2,C1=CC=C(C=C1)P(=O)([O-])[O-].[Zn+2],PubChem,,,,Structure_PubChem,221.467,-0.7769,0,3,63.19,11,1,1,,,,,221.467
CID_16204922,Industrial,16204922,C19H15NaO4,330.3,,0,4,66.4,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[Na+],PubChem,,,,Structure_PubChem,330.315,-0.0184,0,4,70.34,24,3,4,,,,,330.315
CID_16211297,Industrial,16211297,C2H6OTl,250.45,,1,1,20.2,CCO.[Tl],PubChem,,,,Structure_PubChem,250.452,-0.3822,1,1,20.23,4,0,0,,,,,250.452
CID_16211537,Industrial,16211537,C2H6OSb,167.83,,1,1,20.2,CCO.[Sb],PubChem,,,,Structure_PubChem,167.829,-0.3822,1,1,20.23,4,0,0,,,,,167.829
CID_16212095,Industrial,16212095,CH4CuO,95.59,,1,1,20.2,CO.[Cu],PubChem,,,,Structure_PubChem,95.588,-0.394,1,1,20.23,3,0,0,,,,,95.588
CID_16212165,Industrial,16212165,C2H6OZr,137.29,,1,1,20.2,CCO.[Zr],PubChem,,,,Structure_PubChem,137.293,-0.0039,1,1,20.23,4,0,0,,,,,137.293
CID_16212167,Industrial,16212167,C2H6NbO,138.97,,1,1,20.2,CCO.[Nb],PubChem,,,,Structure_PubChem,138.975,-0.0039,1,1,20.23,4,0,0,,,,,138.975
CID_16212250,Industrial,16212250,C6H6,81.13,2.1,0,0,0.0,[2H]C1=CC(=CC(=C1)[2H])[2H],PubChem,,,,Structure_PubChem,81.1323,1.6866,0,0,0.0,6,1,0,,,,,81.1323
CID_16212443,Industrial,16212443,CH4OTa,212.990,,1,1,20.2,CO.[Ta],PubChem,,,,Structure_PubChem,212.99,-0.394,1,1,20.23,3,0,0,,,,,212.99
CID_16212923,Industrial,16212923,C7H8O,116.19,2,1,1,20.2,[2H]C1=C(C(=C(C(=C1[2H])O[2H])[2H])C([2H])([2H])[2H])[2H],PubChem,,,,Structure_PubChem,116.1888,1.7006,1,1,20.23,8,1,1,,,,,116.1888
CID_16212924,Industrial,16212924,C7H8O,116.19,1.9,1,1,20.2,[2H]C1=C(C(=C(C(=C1C([2H])([2H])[2H])[2H])[2H])O[2H])[2H],PubChem,,,,Structure_PubChem,116.1888,1.7006,1,1,20.23,8,1,1,,,,,116.1888
CID_16212938,Industrial,16212938,C6H5ClO,132.58,2.1,1,1,20.2,[2H]C1=C(C(=C(C(=C1[2H])O)Cl)[2H])[2H],PubChem,,,,Structure_PubChem,132.5824,2.0456,1,1,20.23,8,1,0,,,,,132.5824
CID_16213377,Industrial,16213377,C4H8O,77.14,0.3,0,1,17.1,[2H]C([2H])([2H])C(=O)C([2H])([2H])C,PubChem,,,,Structure_PubChem,77.1375,0.9854,0,1,17.07,5,0,1,,,,,77.1375
CID_16213475,Industrial,16213475,C3H8O,68.14,0.3,1,1,20.2,[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])O[2H],PubChem,,,,Structure_PubChem,68.1448,0.3887,1,1,20.23,4,0,2,,,,,68.1448
CID_16682742,Industrial,16682742,C6H6O3Sb,247.87,,1,3,19.5,C1=CC=C2C(=C1)O[Sb]O2.O,PubChem,,,,Structure_PubChem,247.871,0.1673,0,2,49.96,10,2,0,,,,,247.871
CID_16682829,Industrial,16682829,C12H20OSn,299.00,,0,1,9.2,CC[Sn](CC)(CC)OC1=CC=CC=C1,PubChem,,,,Structure_PubChem,299.002,4.0706,0,1,9.23,14,1,5,,,,,299.002
CID_16682924,Industrial,16682924,C6H5HgNO3,339.70,,0,3,55.1,C1=CC=C(C=C1)[Hg]O[N+](=O)[O-],PubChem,,,,Structure_PubChem,339.7,0.5177,0,3,52.37,11,1,3,,,,,339.7
CID_16683071,Industrial,16683071,C19H32O3Sn,427.2,,1,3,46.5,CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,427.173,5.8948,1,3,46.53,23,1,11,,,,,427.173
CID_16683761,Industrial,16683761,C6H7BHgO3,338.52,,2,3,49.7,B(O)(O)O[Hg]C1=CC=CC=C1,PubChem,,,,Structure_PubChem,338.521,-0.7045,2,3,49.69,11,1,3,,,,,338.521
CID_16689236,Industrial,16689236,C8H8,105.15,2.9,0,0,0.0,[2H]C=CC1=CC=CC=C1,PubChem,,,,Structure_PubChem,105.1581,2.3296,0,0,0.0,8,1,1,,,,,105.1581
CID_16760658,Industrial,16760658,C7H5NaO3,160.10,,1,3,60.4,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+],PubChem,,,,Structure_PubChem,160.104,-3.2403,1,3,60.36,11,1,1,,,,,160.104
CID_17815360,Industrial,17815360,C3H6Cl2CoO,187.92,,0,3,17.1,CC(=O)C.[Cl-].[Cl-].[Co+2],PubChem,,,,Structure_PubChem,187.919,-5.3992,0,1,17.07,7,0,0,,,,,187.919
CID_17841408,Industrial,17841408,C3H8OS,92.16,,1,2,18.1,CC(=O)C.S,PubChem,,,,Structure_PubChem,92.163,0.7081,0,1,17.07,5,0,0,,,,,92.163
CID_17859945,Industrial,17859945,C2H5IO,171.96,0.7,1,1,20.2,CC(O)I,PubChem,,,,Structure_PubChem,171.965,0.7597,1,1,20.23,4,0,0,,,,,171.965
